id,create_uid/id,create_date,write_uid/id,write_date,plant,location_code,description
__import__.nstda_mst_location_790,,,,,3000,30MMKMA,MTEC/งานบริหารด้านทุนทางปัญญา
__import__.nstda_mst_location_791,,,,,3000,30MMLCL,MTEC/ห้องปฏิบัติการการประเมินวัฏจักรชีวิ
__import__.nstda_mst_location_792,,,,,3000,30MMLTA,MTEC/งานธุรกรรมห้องปฏิบัติการ
__import__.nstda_mst_location_793,,,,,3000,30MMMAL,MTEC/ห้องปฏิบัติการวัสดุสำหรับผลิตภัณฑ์ท
__import__.nstda_mst_location_794,,,,,3000,30MMMCL,MTEC/หน่วยปฏิบัติการทดสอบทางชีวภาพ
__import__.nstda_mst_location_795,,,,,3000,30MMMDG,อุทยานวิทยาศาสตร์ MDTC
__import__.nstda_mst_location_796,,,,,3000,30MMMDL,MTEC/ห้องปฏิบัติการต้นแบบรวดเร็วทางการแพ
__import__.nstda_mst_location_797,,,,,3000,30MMMEL,MTEC/ห้องปฏิบัติการวัสดุเพื่อสิ่งแวดล้อม
__import__.nstda_mst_location_798,,,,,3000,30MMMIS,MTEC/งานระบบสารสนเทศเพื่อการจัดการ
__import__.nstda_mst_location_799,,,,,3000,30MMMLL,MTEC/ห้องปฏิบัติการโลหะวิทยา
__import__.nstda_mst_location_800,,,,,3000,30MMMTG,อุทยานวิทยาศาสตร์ กลุ่มโลหะ
__import__.nstda_mst_location_801,,,,,3000,30MMMTI,MTEC/งานข้อมูลเทคโนโลยีวัสดุ
__import__.nstda_mst_location_802,,,,,3000,30MMMTL,MTEC/ห้องปฏิบัติการทดสอบสมบัติทางกล
__import__.nstda_mst_location_803,,,,,3000,30MMNML,MTEC/ห้องปฏิบัติการการขึ้นรูปโบหะใกล้ร่า
__import__.nstda_mst_location_804,,,,,3000,30MMNMR,MTEC/ห้องปฏิบัติการนิวเคบียร์แมกเนติกเรโ
__import__.nstda_mst_location_805,,,,,3000,30MMODR,MTEC/งานสำนักผุ้อำนวยการ
__import__.nstda_mst_location_806,,,,,3000,30MMODS,อุทยานวิทยาศาสตร์ สำนัก ผอ.
__import__.nstda_mst_location_807,,,,,3000,30MMOML,MTEC/ห้องปฏิบัติการจุลทรรศน์แบบแสง
__import__.nstda_mst_location_808,,,,,3000,30MMORD,MTEC/งานพัฒนาองค์กร
__import__.nstda_mst_location_809,,,,,3000,30MMPBS,อุทยานวิทยาศาสตร์ แผนงานงปม.
__import__.nstda_mst_location_810,,,,,3000,30MMPCL,MTEC/ห้องปฏิบัติการวิเคราะห์ลักษณะเฉพาะข
__import__.nstda_mst_location_811,,,,,3000,30MMPCS,อุทยานวิทยาศาสตร์ พัสดุ
__import__.nstda_mst_location_812,,,,,3000,30MMPLL,MTEC/ห้องปฏิบัติการพลาสติก
__import__.nstda_mst_location_813,,,,,3000,30MMPLS,อุทยานวิทยาศาสตร์ สิทธิบัตร
__import__.nstda_mst_location_814,,,,,3000,30MMPMG,อุทยานวิทยาศาสตร์ พอลิเมอร์
__import__.nstda_mst_location_815,,,,,3000,30MMPPS,MTEC/งานนโยบายและแผน
__import__.nstda_mst_location_816,,,,,3000,30MMPRC,MTEC/งานพัสดุ
__import__.nstda_mst_location_817,,,,,3000,30MMPRS,MTEC/งานประชาสัมพันธ์
__import__.nstda_mst_location_818,,,,,3000,30MMPSD,MTEC/งานพัฒนาหน่วยพันธมิตร
__import__.nstda_mst_location_819,,,,,3000,30MMPTC,MTEC/งานบริหารเทคโนโลยีฐานและประสานงานคล
__import__.nstda_mst_location_820,,,,,3000,30MMRPL,MTEC/ห้องปฏิบัติการอุปกรณ์ทางการแพทย์
__import__.nstda_mst_location_821,,,,,3000,30MMRUL,MTEC/ห้องปฏิบัติการยาง
__import__.nstda_mst_location_822,,,,,3000,30MMSAL,อุทยานวิทยาศาสตร์ SAL Project
__import__.nstda_mst_location_823,,,,,3000,30MMSEL,MTEC/ห้องปฏิบัติการจุลทรรศน์อิเล็กตรอนแบ
__import__.nstda_mst_location_824,,,,,3000,30MMSHE,MTEC/งานความปลอดภัย อาชีวอนามัยและสิ่งแว
__import__.nstda_mst_location_825,,,,,3000,30MMSPL,MTEC/ห้องปฏิบัติการโพลิเมอร์เฉพาะทาง
__import__.nstda_mst_location_826,,,,,3000,30MMSPL2,MTEC/ห้องปฏิบัติการสเปกโตรสโกปีแบบสั่น
__import__.nstda_mst_location_827,,,,,3000,30MMSUL,MTEC/ห้องปฏิบัติการวิศวกรรมพื้นผิวและการ
__import__.nstda_mst_location_828,,,,,3000,30MMTAL,MTEC/ห้องปฏิบัติการวิเคราะห์สมบัติทางควา
__import__.nstda_mst_location_829,,,,,3000,30MMTEL,MTEC/ห้องปฏิบัติการสิ่งทอ
__import__.nstda_mst_location_830,,,,,3000,30MMTEL2,MTEC/ห้องปฏิบัติการจุทรรศน์อิเล็กตรอนแบบ
__import__.nstda_mst_location_831,,,,,3000,30MMTEM,MTEC/ห.จุลทรรศน์อิเล็กตรอนแบบทรานสมิสชัน
__import__.nstda_mst_location_832,,,,,3000,30MMTNS,อุทยานวิทยาศาสตร์ ฝึกอบรม
__import__.nstda_mst_location_833,,,,,3000,30MMTSS,อุทยานวิทยาศาสตร์ บริการเทคนิค
__import__.nstda_mst_location_834,,,,,3000,30MMTTN,MTEC/งานฝึกอบรม
__import__.nstda_mst_location_835,,,,,3000,30MMXRL,MTEC/ห้องปฏิบัติการเอกซเรย์ดิฟแฟรกชันและ
__import__.nstda_mst_location_836,,,,,3000,30MPACL,PILOTPLANT/ห้องปฏิบัติการเซรามิกส์ประยุก
__import__.nstda_mst_location_837,,,,,3000,30MPAML,PILOTPLANT/ห้องปฏิบัติการระบบอัตโนมัติแล
__import__.nstda_mst_location_838,,,,,3000,30MPAMT,MTEC Pilot Plant ยานยนต์
__import__.nstda_mst_location_839,,,,,3000,30MPAUL,PILOTPLANT/ห้องปฏิบัติการยานยนต์
__import__.nstda_mst_location_840,,,,,3000,30MPBGT,PILOTPLANT/งานงบประมาณ
__import__.nstda_mst_location_841,,,,,3000,30MPBIL,PILOTPLANT/ห้องปฏิบัติการพลังงานชีวภาพ
__import__.nstda_mst_location_842,,,,,3000,30MPBML,PILOTPLANT/ห้องปฏิบัติการวัสดุทางการแพทย
__import__.nstda_mst_location_843,,,,,3000,30MPCAL,PILOTPLANT/ห้องปฏิบัติการคอมพิวเตอร์ช่วย
__import__.nstda_mst_location_844,,,,,3000,30MPCEL,PILOTPLANT/ห้องปฏิบัติการการผลิตและออกแบ
__import__.nstda_mst_location_845,,,,,3000,30MPCHL,PILOTPLANT/ห้องปฏิบัติการโครมาโตกราฟ
__import__.nstda_mst_location_846,,,,,3000,30MPCMG,MTEC Pilot Plant เซรามิกส์
__import__.nstda_mst_location_847,,,,,3000,30MPCPL,PILOTPLANT/ห้องปฏิบัติการการผลิตเซรามิกส
__import__.nstda_mst_location_848,,,,,3000,30MPCRL,PILOTPLANT/ห้องปฏิบัติการชิ้นส่วนเซรามิก
__import__.nstda_mst_location_849,,,,,3000,30MPCSS,PILOTPLANT/งานระบบคอมพิวเตอร์
__import__.nstda_mst_location_850,,,,,3000,30MPELL,PILOTPLANT/ห้องปฏิบัติการวัสดุและงานระบบ
__import__.nstda_mst_location_851,,,,,3000,30MPENL,PILOTPLANT/ห้องปฏิบัติการการจัดการสิ่งแว
__import__.nstda_mst_location_852,,,,,3000,30MPEOL,PILOTPLANT/ห้องปฏิบัติการการพัฒนาผลิตภัณ
__import__.nstda_mst_location_853,,,,,3000,30MPEPL,PILOTPLANT/ห้องปฏิบัติการทดสอบสมบัติทางไ
__import__.nstda_mst_location_854,,,,,3000,30MPESS,PILOTPLANT/งานวิศวกรรมสนับสนุน
__import__.nstda_mst_location_855,,,,,3000,30MPFAC,PILOTPLANT/งานการเงินและบัญชี
__import__.nstda_mst_location_856,,,,,3000,30MPFEL,PILOTPLANT/ห้องปฏิบัติการวิศวกรรมการหล่อ
__import__.nstda_mst_location_857,,,,,3000,30MPFML,PILOTPLANT/ห้องปฏิบัติการวิเคราะห์การประ
__import__.nstda_mst_location_858,,,,,3000,30MPGAD,PILOTPLANT/งานธุรการ
__import__.nstda_mst_location_859,,,,,3000,30MPGAS,MTEC Pilot Plant ธุรการ
__import__.nstda_mst_location_860,,,,,3000,30MPIAE,PILOTPLANT/งานตรวจสอบภายในและประเมินผล
__import__.nstda_mst_location_861,,,,,3000,30MPIBD,MTEC Pilot Plant ประสานฯ
__import__.nstda_mst_location_862,,,,,3000,30MPIFL,PILOTPLANT/งานประสานอุตสาหกรรมและแหล่งทุ
__import__.nstda_mst_location_863,,,,,3000,30MPIRS,PILOTPLANT/งานวิเทศสัมพันธ์
__import__.nstda_mst_location_864,,,,,3000,30MPKMA,PILOTPLANT/งานบริหารด้านทุนทางปัญญา
__import__.nstda_mst_location_865,,,,,3000,30MPLCL,PILOTPLANT/ห้องปฏิบัติการการประเมินวัฏจั
__import__.nstda_mst_location_866,,,,,3000,30MPLTA,PILOTPLANT/งานธุรกรรมห้องปฏิบัติการ
__import__.nstda_mst_location_867,,,,,3000,30MPMAL,PILOTPLANT/ห้องปฏิบัติการวัสดุสำหรับผลิต
__import__.nstda_mst_location_868,,,,,3000,30MPMCL,PILOTPLANT/หน่วยปฏิบัติการทดสอบทางชีวภาพ
__import__.nstda_mst_location_869,,,,,3000,30MPMDG,MTEC Pilot Plant MDTC
__import__.nstda_mst_location_870,,,,,3000,30MPMDL,PILOTPLANT/ห้องปฏิบัติการต้นแบบรวดเร็วทา
__import__.nstda_mst_location_871,,,,,3000,30MPMEL,PILOTPLANT/ห้องปฏิบัติการวัสดุเพื่อสิ่งแ
__import__.nstda_mst_location_872,,,,,3000,30MPMIS,PILOTPLANT/งานระบบสารสนเทศเพื่อการจัดการ
__import__.nstda_mst_location_873,,,,,3000,30MPMLL,PILOTPLANT/ห้องปฏิบัติการโลหะวิทยา
__import__.nstda_mst_location_874,,,,,3000,30MPMTG,MTEC Pilot Plant กลุ่มโลหะ
__import__.nstda_mst_location_875,,,,,3000,30MPMTI,PILOTPLANT/งานข้อมูลเทคโนโลยีวัสดุ
__import__.nstda_mst_location_876,,,,,3000,30MPMTL,PILOTPLANT/ห้องปฏิบัติการทดสอบสมบัติทางก
__import__.nstda_mst_location_877,,,,,3000,30MPNML,PILOTPLANT/ห้องปฏิบัติการการขึ้นรูปโบหะใ
__import__.nstda_mst_location_878,,,,,3000,30MPNMR,PILOTPLANT/ห้องปฏิบัติการนิวเคบียร์แมกเน
__import__.nstda_mst_location_879,,,,,3000,30MPODR,PILOTPLANT/งานสำนักผุ้อำนวยการ
__import__.nstda_mst_location_880,,,,,3000,30MPOML,PILOTPLANT/ห้องปฏิบัติการจุลทรรศน์แบบแสง
__import__.nstda_mst_location_881,,,,,3000,30MPORD,PILOTPLANT/งานพัฒนาองค์กร
__import__.nstda_mst_location_882,,,,,3000,30MPPCL,PILOTPLANT/ห้องปฏิบัติการวิเคราะห์ลักษณะ
__import__.nstda_mst_location_883,,,,,3000,30MPPCS,MTEC Pilot Plant พัสดุ
__import__.nstda_mst_location_884,,,,,3000,30MPPLL,PILOTPLANT/ห้องปฏิบัติการพลาสติก
__import__.nstda_mst_location_885,,,,,3000,30MPPMG,MTEC Pilot Plant พอลิเมอร์
__import__.nstda_mst_location_886,,,,,3000,30MPPPS,PILOTPLANT/งานนโยบายและแผน
__import__.nstda_mst_location_887,,,,,3000,30MPPRC,PILOTPLANT/งานพัสดุ
__import__.nstda_mst_location_888,,,,,3000,30MPPRS,PILOTPLANT/งานประชาสัมพันธ์
__import__.nstda_mst_location_889,,,,,3000,30MPPSD,PILOTPLANT/งานพัฒนาหน่วยพันธมิตร
__import__.nstda_mst_location_890,,,,,3000,30MPPTC,PILOTPLANT/งานบริหารเทคโนโลยีฐานและประสา
__import__.nstda_mst_location_891,,,,,3000,30MPRPL,PILOTPLANT/ห้องปฏิบัติการอุปกรณ์ทางการแพ
__import__.nstda_mst_location_892,,,,,3000,30MPRUL,PILOTPLANT/ห้องปฏิบัติการยาง
__import__.nstda_mst_location_893,,,,,3000,30MPSEL,PILOTPLANT/ห้องปฏิบัติการจุลทรรศน์อิเล็ก
__import__.nstda_mst_location_894,,,,,3000,30MPSHE,PILOTPLANT/งานความปลอดภัย อาชีวอนามัยและ
__import__.nstda_mst_location_895,,,,,3000,30MPSPL,PILOTPLANT/ห้องปฏิบัติการโพลิเมอร์เฉพาะท
__import__.nstda_mst_location_896,,,,,3000,30MPSPL2,PILOTPLANT/ห้องปฏิบัติการสเปกโตรสโกปีแบบ
__import__.nstda_mst_location_897,,,,,3000,30MPSUL,PILOTPLANT/ห้องปฏิบัติการวิศวกรรมพื้นผิว
__import__.nstda_mst_location_898,,,,,3000,30MPTAL,PILOTPLANT/ห้องปฏิบัติการวิเคราะห์สมบัติ
__import__.nstda_mst_location_899,,,,,3000,30MPTEL,PILOTPLANT/ห้องปฏิบัติการสิ่งทอ
__import__.nstda_mst_location_900,,,,,3000,30MPTEL2,PILOTPLANT/ห้องปฏิบัติการจุทรรศน์อิเล็กต
__import__.nstda_mst_location_901,,,,,3000,30MPTTN,PILOTPLANT/งานฝึกอบรม
__import__.nstda_mst_location_902,,,,,3000,30MPXRL,PILOTPLANT/ห้องปฏิบัติการเอกซเรย์ดิฟแฟรก
__import__.nstda_mst_location_903,,,,,3000,30MYACL,YOTI/ห้องปฏิบัติการเซรามิกส์ประยุกต์
__import__.nstda_mst_location_904,,,,,3000,30MYAML,YOTI/ห้องปฏิบัติการระบบอัตโนมัติและแมคคา
__import__.nstda_mst_location_905,,,,,3000,30MYAUL,YOTI/ห้องปฏิบัติการยานยนต์
__import__.nstda_mst_location_906,,,,,3000,30MYBGT,YOTI/งานงบประมาณ
__import__.nstda_mst_location_907,,,,,3000,30MYBIL,YOTI/ห้องปฏิบัติการพลังงานชีวภาพ
__import__.nstda_mst_location_908,,,,,3000,30MYBML,YOTI/ห้องปฏิบัติการวัสดุทางการแพทย์
__import__.nstda_mst_location_909,,,,,3000,30MYCAL,YOTI/ห้องปฏิบัติการคอมพิวเตอร์ช่วยในการอ
__import__.nstda_mst_location_910,,,,,3000,30MYCEL,YOTI/ห้องปฏิบัติการการผลิตและออกแบบสำหรั
__import__.nstda_mst_location_911,,,,,3000,30MYCHL,YOTI/ห้องปฏิบัติการโครมาโตกราฟ
__import__.nstda_mst_location_912,,,,,3000,30MYCPL,YOTI/ห้องปฏิบัติการการผลิตเซรามิกส์
__import__.nstda_mst_location_913,,,,,3000,30MYCRL,YOTI/ห้องปฏิบัติการชิ้นส่วนเซรามิกส์เพื่
__import__.nstda_mst_location_914,,,,,3000,30MYCSS,YOTI/งานระบบคอมพิวเตอร์
__import__.nstda_mst_location_915,,,,,3000,30MYCTG,MTEC YOTEE เทคโนโลยีสะอาด
__import__.nstda_mst_location_916,,,,,3000,30MYELL,YOTI/ห้องปฏิบัติการวัสดุและงานระบบเพื่อใ
__import__.nstda_mst_location_917,,,,,3000,30MYENL,YOTI/ห้องปฏิบัติการการจัดการสิ่งแวดล้อม
__import__.nstda_mst_location_918,,,,,3000,30MYEOL,YOTI/ห้องปฏิบัติการการพัฒนาผลิตภัณฑ์ที่เ
__import__.nstda_mst_location_919,,,,,3000,30MYEPL,YOTI/ห้องปฏิบัติการทดสอบสมบัติทางไฟฟ้าขอ
__import__.nstda_mst_location_920,,,,,3000,30MYESS,YOTI/งานวิศวกรรมสนับสนุน
__import__.nstda_mst_location_921,,,,,3000,30MYFAC,YOTI/งานการเงินและบัญชี
__import__.nstda_mst_location_922,,,,,3000,30MYFEL,YOTI/ห้องปฏิบัติการวิศวกรรมการหล่อ
__import__.nstda_mst_location_923,,,,,3000,30MYFML,YOTI/ห้องปฏิบัติการวิเคราะห์การประลัยและ
__import__.nstda_mst_location_924,,,,,3000,30MYGAD,YOTI/งานธุรการ
__import__.nstda_mst_location_925,,,,,3000,30MYIAE,YOTI/งานตรวจสอบภายในและประเมินผล
__import__.nstda_mst_location_926,,,,,3000,30MYIFL,YOTI/งานประสานอุตสาหกรรมและแหล่งทุนภายนอ
__import__.nstda_mst_location_927,,,,,3000,30MYIRS,YOTI/งานวิเทศสัมพันธ์
__import__.nstda_mst_location_928,,,,,3000,30MYKMA,YOTI/งานบริหารด้านทุนทางปัญญา
__import__.nstda_mst_location_929,,,,,3000,30MYLCL,YOTI/ห้องปฏิบัติการการประเมินวัฏจักรชีวิ
__import__.nstda_mst_location_930,,,,,3000,30MYLTA,YOTI/งานธุรกรรมห้องปฏิบัติการ
__import__.nstda_mst_location_931,,,,,3000,30MYMAL,YOTI/ห้องปฏิบัติการวัสดุสำหรับผลิตภัณฑ์ท
__import__.nstda_mst_location_932,,,,,3000,30MYMCL,YOTI/หน่วยปฏิบัติการทดสอบทางชีวภาพ
__import__.nstda_mst_location_933,,,,,3000,30MYMDL,YOTI/ห้องปฏิบัติการต้นแบบรวดเร็วทางการแพ
__import__.nstda_mst_location_934,,,,,3000,30MYMEL,YOTI/ห้องปฏิบัติการวัสดุเพื่อสิ่งแวดล้อม
__import__.nstda_mst_location_935,,,,,3000,30MYMIS,YOTI/งานระบบสารสนเทศเพื่อการจัดการ
__import__.nstda_mst_location_936,,,,,3000,30MYMLL,YOTI/ห้องปฏิบัติการโลหะวิทยา
__import__.nstda_mst_location_937,,,,,3000,30MYMTI,YOTI/งานข้อมูลเทคโนโลยีวัสดุ
__import__.nstda_mst_location_938,,,,,3000,30MYMTL,YOTI/ห้องปฏิบัติการทดสอบสมบัติทางกล
__import__.nstda_mst_location_939,,,,,3000,30MYNML,YOTI/ห้องปฏิบัติการการขึ้นรูปโบหะใกล้ร่า
__import__.nstda_mst_location_940,,,,,3000,30MYNMR,YOTI/ห้องปฏิบัติการนิวเคบียร์แมกเนติกเรโ
__import__.nstda_mst_location_941,,,,,3000,30MYODR,YOTI/งานสำนักผุ้อำนวยการ
__import__.nstda_mst_location_942,,,,,3000,30MYODS,MTEC YOTEE สำนัก ผอ.
__import__.nstda_mst_location_943,,,,,3000,30MYOML,YOTI/ห้องปฏิบัติการจุลทรรศน์แบบแสง
__import__.nstda_mst_location_944,,,,,3000,30MYORD,YOTI/งานพัฒนาองค์กร
__import__.nstda_mst_location_945,,,,,3000,30MYPCL,YOTI/ห้องปฏิบัติการวิเคราะห์ลักษณะเฉพาะข
__import__.nstda_mst_location_946,,,,,3000,30MYPLL,YOTI/ห้องปฏิบัติการพลาสติก
__import__.nstda_mst_location_947,,,,,3000,30MYPPS,YOTI/งานนโยบายและแผน
__import__.nstda_mst_location_948,,,,,3000,30MYPRC,YOTI/งานพัสดุ
__import__.nstda_mst_location_949,,,,,3000,30MYPRS,YOTI/งานประชาสัมพันธ์
__import__.nstda_mst_location_950,,,,,3000,30MYPSD,YOTI/งานพัฒนาหน่วยพันธมิตร
__import__.nstda_mst_location_951,,,,,3000,30MYPTC,YOTI/งานบริหารเทคโนโลยีฐานและประสานงานคล
__import__.nstda_mst_location_952,,,,,3000,30MYRPL,YOTI/ห้องปฏิบัติการอุปกรณ์ทางการแพทย์
__import__.nstda_mst_location_953,,,,,3000,30MYRUL,YOTI/ห้องปฏิบัติการยาง
__import__.nstda_mst_location_954,,,,,3000,30MYSEL,YOTI/ห้องปฏิบัติการจุลทรรศน์อิเล็กตรอนแบ
__import__.nstda_mst_location_955,,,,,3000,30MYSHE,YOTI/งานความปลอดภัย อาชีวอนามัยและสิ่งแว
__import__.nstda_mst_location_956,,,,,3000,30MYSPL,YOTI/ห้องปฏิบัติการโพลิเมอร์เฉพาะทาง
__import__.nstda_mst_location_957,,,,,3000,30MYSPL2,YOTI/ห้องปฏิบัติการสเปกโตรสโกปีแบบสั่น
__import__.nstda_mst_location_958,,,,,3000,30MYSUL,YOTI/ห้องปฏิบัติการวิศวกรรมพื้นผิวและการ
__import__.nstda_mst_location_959,,,,,3000,30MYTAL,YOTI/ห้องปฏิบัติการวิเคราะห์สมบัติทางควา
__import__.nstda_mst_location_960,,,,,3000,30MYTEL,YOTI/ห้องปฏิบัติการสิ่งทอ
__import__.nstda_mst_location_961,,,,,3000,30MYTEL2,YOTI/ห้องปฏิบัติการจุทรรศน์อิเล็กตรอนแบบ
__import__.nstda_mst_location_962,,,,,3000,30MYTTN,YOTI/งานฝึกอบรม
__import__.nstda_mst_location_963,,,,,3000,30MYXRL,YOTI/ห้องปฏิบัติการเอกซเรย์ดิฟแฟรกชันและ
__import__.nstda_mst_location_964,,,,,4000,40BTGIT,บางกอกไทย/GITS
__import__.nstda_mst_location_965,,,,,4000,40BTNGI,บางกอกไทย/NGI
__import__.nstda_mst_location_966,,,,,4000,40BTNTL,บางกอกไทย/ห้องปฏิบัติการฯเทคโนโลยีเครือฯ
__import__.nstda_mst_location_967,,,,,4000,40BTTSN,NECTEC/TSN3
__import__.nstda_mst_location_968,,,,,4000,40INHDD,NECTEC/HDD
__import__.nstda_mst_location_969,,,,,4000,40KUEST,ม.เกษตรศาสตร์ / EST/หน่วยปฏิบัติการวิจัย
__import__.nstda_mst_location_970,,,,,4000,40NPCTI,NECTEC/ห้องฯเอกซเรย์ซีที&ภาพทางการแพทย์
__import__.nstda_mst_location_971,,,,,4000,40NPEST,Pilot Plant / EST/หน่วยปฏิบัติการวิจัยพั
__import__.nstda_mst_location_972,,,,,4000,40NPFCM,NECTEC/FCM
__import__.nstda_mst_location_973,,,,,4000,40NPFCMS,Pilot Plant / FCMS/งานบริหารอาคารสถานที่
__import__.nstda_mst_location_974,,,,,4000,40NPICA,Pilot Plant / ICA/หน่วยปฏิบัติการวิจัยพั
__import__.nstda_mst_location_975,,,,,4000,40NPMEM,NECTEC/MEM
__import__.nstda_mst_location_976,,,,,4000,40NPPTL,Pilot Plant / PTL/หน่วยปฏิบัติการวิจัยเท
__import__.nstda_mst_location_977,,,,,4000,40NPSTL,NECTEC/STL (Pilot Plant)
__import__.nstda_mst_location_978,,,,,4000,40NTAAA,NECTEC/ฝ่ายวิจัย ประยุกต์ และบริการทดสอบ
__import__.nstda_mst_location_979,,,,,4000,40NTAAER,NECTEC/หน่วยวิจัยระบบอัตโนมัติและอิเล็กฯ
__import__.nstda_mst_location_980,,,,,4000,40NTAAS,NECTEC/AAS/ระบบอัตโนมัติขั้นสูง
__import__.nstda_mst_location_981,,,,,4000,40NTACC,NECTEC/งานบัญชี
__import__.nstda_mst_location_982,,,,,4000,40NTAD-SS,NECTEC/งานธุรการและสนับสนุน
__import__.nstda_mst_location_983,,,,,4000,40NTADO,NECTEC/ADO
__import__.nstda_mst_location_984,,,,,4000,40NTADOS,NECTEC / ADOS/งานสำนักงาน
__import__.nstda_mst_location_985,,,,,4000,40NTADSS,NECTEC / ADSS
__import__.nstda_mst_location_986,,,,,4000,40NTAEL,NECTEC/AEL/อิเล็กทรอนิกส์ยานยนต์
__import__.nstda_mst_location_987,,,,,4000,40NTAID,NECTEC/ห้องฯวิจัยและออกแบบนวัตกรรม
__import__.nstda_mst_location_988,,,,,4000,40NTAP6,NECTEC/AP6
__import__.nstda_mst_location_989,,,,,4000,40NTAP8,NECTEC/AP8
__import__.nstda_mst_location_990,,,,,4000,40NTARAS,NECTEC/งานวิจัยประยุกต์ด้านเทคโนฯ อำนวยฯ
__import__.nstda_mst_location_991,,,,,4000,40NTAST,NECTEC/AST
__import__.nstda_mst_location_992,,,,,4000,40NTATAS,NECTEC/งานบริการทดสอบและประเมินเทคโนฯ
__import__.nstda_mst_location_993,,,,,4000,40NTATN,NECTEC/ATN
__import__.nstda_mst_location_994,,,,,4000,40NTATR,NECTEC/ATR
__import__.nstda_mst_location_995,,,,,4000,40NTBCP,NECTEC/BCP
__import__.nstda_mst_location_996,,,,,4000,40NTBESD,NECTEC/หน่วยพัฒนาอิเล็กฯและระบบทางชีวฯ
__import__.nstda_mst_location_997,,,,,4000,40NTBESS,NECTEC/งานเลขาฯ ผู้บริหารและคณะกรรมการฯ
__import__.nstda_mst_location_998,,,,,4000,40NTBIL,NECTEC/BIL/นวัตกรรมทางธุรกิจ
__import__.nstda_mst_location_999,,,,,4000,40NTBIOS,NECTEC/BIOS
__import__.nstda_mst_location_1000,,,,,4000,40NTBSP,NECTEC/ห้องปฏิบัติการฯ สัญญาณชีวการแพทย์
__import__.nstda_mst_location_1001,,,,,4000,40NTBTT,NECTEC/ฝ่ายพัฒนาธุรกิจและถ่ายทอดเทคโนฯ
__import__.nstda_mst_location_1002,,,,,4000,40NTBUD,NECTEC/งบประมาณ
__import__.nstda_mst_location_1003,,,,,4000,40NTCCP,NECTEC/CCP
__import__.nstda_mst_location_1004,,,,,4000,40NTCOHR,NECTEC/COHRH
__import__.nstda_mst_location_1005,,,,,4000,40NTCOP,NECTEC/COPS
__import__.nstda_mst_location_1006,,,,,4000,40NTCPA,NECTEC/ห้องฯเทคโนฯการวิเคราะห์กระบวนการ
__import__.nstda_mst_location_1007,,,,,4000,40NTCPD,NECTEC/ฝ่าย CPD
__import__.nstda_mst_location_1008,,,,,4000,40NTCPT,NECTEC/CPTL
__import__.nstda_mst_location_1009,,,,,4000,40NTCPTL,NECTEC / CPTL/ห้องทดสอบประสิทธิภาพคอมพิว
__import__.nstda_mst_location_1010,,,,,4000,40NTCSL,NECTEC/ห.วิจัยความมั่นคงปลอดภัยไซเบอร์
__import__.nstda_mst_location_1011,,,,,4000,40NTCTI,NECTEC/ห.วิจัยเอกซเรย์ซีทีและการสร้างภาพ
__import__.nstda_mst_location_1012,,,,,4000,40NTDCS,NECTEC/พัฒนาเนื้อหาสาระดิจิทัล
__import__.nstda_mst_location_1013,,,,,4000,40NTDFT,NECTEC /ห้องปฏิบัติการฯเทคโนฯพยานหลักฐาน
__import__.nstda_mst_location_1014,,,,,4000,40NTDMI,NECTEC/ห้องปฏิบัติการวิจัยสารสนเทศสื่อฯ
__import__.nstda_mst_location_1015,,,,,4000,40NTDML,NECTEC / DML/หน่วยปฏิบัติการวิจัยพัฒนาสื
__import__.nstda_mst_location_1016,,,,,4000,40NTECEC,NECTEC/PCMS
__import__.nstda_mst_location_1017,,,,,4000,40NTEESS,NECTEC/งานบริหารและสนับสนุนด้านวิศวกรรมฯ
__import__.nstda_mst_location_1018,,,,,4000,40NTEGI,NECTEC/EGI/นวัตกรรมเพื่ออนุรักษ์พลังงาน
__import__.nstda_mst_location_1019,,,,,4000,40NTELCP,NECTEC/ELCP
__import__.nstda_mst_location_1020,,,,,4000,40NTELS,NECTEC / ELS/ฝ่ายศึกษาวิจัยประเด็นด้านจร
__import__.nstda_mst_location_1021,,,,,4000,40NTELSI,NECTEC/ELSIT
__import__.nstda_mst_location_1022,,,,,4000,40NTENID,NECTEC/หน่วยพัฒนานวัตกรรมและวิศวกรรม
__import__.nstda_mst_location_1023,,,,,4000,40NTES,NECTEC/ES
__import__.nstda_mst_location_1024,,,,,4000,40NTESR,NECTEC / ESR/กลุ่มเทคโนโลยีอิเล็กทรอนิกส
__import__.nstda_mst_location_1025,,,,,4000,40NTEST,NECTEC/ห้องปฏิบัติการฯ เทคโนโลยีสมองกลฯ
__import__.nstda_mst_location_1026,,,,,4000,40NTETC,NECTEC/ETCS
__import__.nstda_mst_location_1027,,,,,4000,40NTEWE,NECTEC / SWE/หน่วยปฏิบัติการวิจัยพัฒนาวิ
__import__.nstda_mst_location_1028,,,,,4000,40NTFCM,NECTEC/อาคารสถานที่
__import__.nstda_mst_location_1029,,,,,4000,40NTFCMS,NECTEC / FCMS/งานบริหารอาคารสถานที่
__import__.nstda_mst_location_1030,,,,,4000,40NTFIC,NECTEC/พัฒนาศักยภาพเยาวชนไอที
__import__.nstda_mst_location_1031,,,,,4000,40NTFICS,NECTEC / FICS/งานพัฒนาศักยภาพเยาวชนด้านไ
